Date,Small size,Large,type,year,region
6/9/2015,205188.66,94841.92,conventional,2015,Tampa
30/8/2015,126060.57,53665.74,conventional,2015,Tampa
23/8/2015,126817.4,54873.96,conventional,2015,Tampa
16/8/2015,139923.45,50157.8,conventional,2015,Tampa
9/8/2015,257930.36,58043.78,conventional,2015,Tampa
2/8/2015,139950.79,50642.05,conventional,2015,Tampa
26/7/2015,133615.12,48153.33,conventional,2015,Tampa
19/7/2015,258972.92,61716.04,conventional,2015,Tampa
12/7/2015,149510.03,54927.82,conventional,2015,Tampa
5/7/2015,282433.1,71003.58,conventional,2015,Tampa
28/6/2015,157030.05,56095.25,conventional,2015,Tampa
21/6/2015,262821.95,58036.49,conventional,2015,Tampa
14/6/2015,152836.19,39330.6,conventional,2015,Tampa
7/6/2015,295793,35164.49,conventional,2015,Tampa
31/5/2015,181641.14,18121.91,conventional,2015,Tampa
24/5/2015,331416.4,30794.75,conventional,2015,Tampa
17/5/2015,182281.62,18249.86,conventional,2015,Tampa
10/5/2015,197831.01,20278.37,conventional,2015,Tampa
3/5/2015,401968.96,37800.63,conventional,2015,Tampa
26/4/2015,203078.44,19757.32,conventional,2015,Tampa
19/4/2015,182582.22,19553.08,conventional,2015,Tampa
12/4/2015,304622.85,30735.77,conventional,2015,Tampa
5/4/2015,242307.65,26336.27,conventional,2015,Tampa
29/3/2015,169276.36,18562,conventional,2015,Tampa
22/3/2015,310473.4,32912.35,conventional,2015,Tampa
15/3/2015,173099.66,19983.36,conventional,2015,Tampa
8/3/2015,166383.8,19097.27,conventional,2015,Tampa
1/3/2015,258084.33,27867.24,conventional,2015,Tampa
22/2/2015,167595.76,22043.38,conventional,2015,Tampa
15/2/2015,154111.87,20647.04,conventional,2015,Tampa
8/2/2015,155193.87,21932.31,conventional,2015,Tampa
1/2/2015,392037.18,53180.28,conventional,2015,Tampa
25/1/2015,161291,30244.52,conventional,2015,Tampa
18/1/2015,132142.6,33674.07,conventional,2015,Tampa
11/1/2015,142237.71,36017.93,conventional,2015,Tampa
4/1/2015,226346.7,37517.53,conventional,2015,Tampa
27/12/2015,9626901.09,10197890.05,conventional,2015,TotalUS
20/12/2015,8710021.76,9329861.85,conventional,2015,TotalUS
13/12/2015,9855053.66,10805838.91,conventional,2015,TotalUS
6/12/2015,9405464.36,12160838.62,conventional,2015,TotalUS
29/11/2015,8094803.56,9003178.41,conventional,2015,TotalUS
22/11/2015,8571849.8,10389879.59,conventional,2015,TotalUS
15/11/2015,9907981.27,11699787.51,conventional,2015,TotalUS
8/11/2015,9991330.31,12199657.4,conventional,2015,TotalUS
1/11/2015,10138703.85,14229286.82,conventional,2015,TotalUS
25/10/2015,8683958.8,11410478.34,conventional,2015,TotalUS
18/10/2015,9162094.14,14082539.61,conventional,2015,TotalUS
11/10/2015,8828340.53,13326573.45,conventional,2015,TotalUS
4/10/2015,8353619.97,13775651.69,conventional,2015,TotalUS
27/9/2015,8454208.8,13819912.63,conventional,2015,TotalUS
20/9/2015,9422275.27,13846044.56,conventional,2015,TotalUS
13/9/2015,9875018.48,14888077.69,conventional,2015,TotalUS
6/9/2015,12569277.14,14245598.38,conventional,2015,TotalUS
30/8/2015,11650976.87,11995960.83,conventional,2015,TotalUS
23/8/2015,11283021.31,12551529.7,conventional,2015,TotalUS
16/8/2015,12680252.48,12998327.25,conventional,2015,TotalUS
9/8/2015,13003371.07,13926692.62,conventional,2015,TotalUS
2/8/2015,12115233.76,12219014.12,conventional,2015,TotalUS
26/7/2015,12196225.93,12009228.05,conventional,2015,TotalUS
19/7/2015,12742760.17,12605457.17,conventional,2015,TotalUS
12/7/2015,12384449.4,12403360.2,conventional,2015,TotalUS
5/7/2015,15643939.37,14213650.06,conventional,2015,TotalUS
28/6/2015,13299568.71,11505999.24,conventional,2015,TotalUS
21/6/2015,14699604.93,13244466.6,conventional,2015,TotalUS
14/6/2015,16383685.07,12821015.03,conventional,2015,TotalUS
7/6/2015,16529797.6,12582265.21,conventional,2015,TotalUS
31/5/2015,15503613.33,11599634.02,conventional,2015,TotalUS
24/5/2015,16000107.8,12513821.19,conventional,2015,TotalUS
17/5/2015,14615941.59,11003341.22,conventional,2015,TotalUS
10/5/2015,16215328.75,13509064.65,conventional,2015,TotalUS
3/5/2015,17787611.93,16602589.04,conventional,2015,TotalUS
26/4/2015,13833715.28,10867403.08,conventional,2015,TotalUS
19/4/2015,14251319.31,12277858.78,conventional,2015,TotalUS
12/4/2015,14793354.18,11210544.11,conventional,2015,TotalUS
5/4/2015,13939014.43,11526980.36,conventional,2015,TotalUS
29/3/2015,12524637.04,11541041.35,conventional,2015,TotalUS
22/3/2015,13697405.61,12659784.83,conventional,2015,TotalUS
15/3/2015,13149988.71,10634070.76,conventional,2015,TotalUS
8/3/2015,13013750.35,10973972.6,conventional,2015,TotalUS
1/3/2015,13282222.98,13733124.48,conventional,2015,TotalUS
22/2/2015,12628562.36,11354281.64,conventional,2015,TotalUS
15/2/2015,12626615.3,9783489.59,conventional,2015,TotalUS
8/2/2015,13308193.4,13381347.54,conventional,2015,TotalUS
1/2/2015,18933038.04,18956479.74,conventional,2015,TotalUS
25/1/2015,12167445.03,10734652.82,conventional,2015,TotalUS
18/1/2015,11858139.34,11701947.8,conventional,2015,TotalUS
11/1/2015,11544810.53,12134773.38,conventional,2015,TotalUS
4/1/2015,12357161.34,13624083.05,conventional,2015,TotalUS
27/12/2015,2038443.68,1717599.45,conventional,2015,West
20/12/2015,2017331.24,1314711,conventional,2015,West
13/12/2015,1798995.46,1596329.01,conventional,2015,West
6/12/2015,2097720.52,2051392.83,conventional,2015,West
29/11/2015,1461861.54,1216811,conventional,2015,West
22/11/2015,1549012.12,1588339.47,conventional,2015,West
15/11/2015,1996852.58,2060439.93,conventional,2015,West
8/11/2015,2204338.57,1668416.99,conventional,2015,West
1/11/2015,1815066.15,1937479.91,conventional,2015,West
25/10/2015,1574344.01,1990844.8,conventional,2015,West
18/10/2015,2012887.19,2170792.82,conventional,2015,West
11/10/2015,1287965.79,2714363.53,conventional,2015,West
4/10/2015,1369449.86,2378441.26,conventional,2015,West
27/9/2015,1601971.34,2116029.65,conventional,2015,West
20/9/2015,1552161.89,2825876.79,conventional,2015,West
13/9/2015,2194373.38,2317428.16,conventional,2015,West
6/9/2015,2682938.17,2086229.79,conventional,2015,West
30/8/2015,2163511.05,1986059.01,conventional,2015,West
23/8/2015,2160130.08,2054710.68,conventional,2015,West
16/8/2015,2640927.73,2027603.38,conventional,2015,West
9/8/2015,2368531.2,2068854.19,conventional,2015,West
2/8/2015,2470116.49,1962853.58,conventional,2015,West
26/7/2015,2293111.63,1776143.49,conventional,2015,West
19/7/2015,2337242.49,2065939.21,conventional,2015,West
12/7/2015,2688406.31,1950436.22,conventional,2015,West
5/7/2015,3328637.8,2304907.45,conventional,2015,West
28/6/2015,2686203.38,1907834.16,conventional,2015,West
21/6/2015,3062753.54,2299962.02,conventional,2015,West
14/6/2015,3239258.39,2416002.43,conventional,2015,West
7/6/2015,3451592.61,2145071.52,conventional,2015,West
31/5/2015,3094129.71,1835735,conventional,2015,West
24/5/2015,3206247.81,2036656.12,conventional,2015,West
17/5/2015,2786200.82,1654563.98,conventional,2015,West
10/5/2015,3050014.63,2260890.88,conventional,2015,West
3/5/2015,3115937.71,2917083.83,conventional,2015,West
26/4/2015,3163353.08,2021745.62,conventional,2015,West
19/4/2015,3118686.39,2557271.66,conventional,2015,West
12/4/2015,2561865.42,2267855.21,conventional,2015,West
5/4/2015,3132031.4,2022524.08,conventional,2015,West
29/3/2015,2978534.92,2012384.12,conventional,2015,West
22/3/2015,2511453.54,2163704.41,conventional,2015,West
15/3/2015,3034104.48,1829868.35,conventional,2015,West
8/3/2015,2541409.9,2120111.56,conventional,2015,West
1/3/2015,2221447.89,2822864.41,conventional,2015,West
22/2/2015,2444851.21,2650986.14,conventional,2015,West
15/2/2015,2483265.25,1840716.14,conventional,2015,West
8/2/2015,2749122.29,2418817,conventional,2015,West
1/2/2015,3531350.44,3872672,conventional,2015,West
25/1/2015,2695157.56,2031937.97,conventional,2015,West
18/1/2015,2431736.63,2258069.63,conventional,2015,West
11/1/2015,2203111.92,2292761.26,conventional,2015,West
4/1/2015,2275446.87,2582300.65,conventional,2015,West
27/12/2015,451904.51,141599.36,conventional,2015,WestTexNewMexico
20/12/2015,389110.55,108176.29,conventional,2015,WestTexNewMexico
13/12/2015,437780.91,100110.13,conventional,2015,WestTexNewMexico
6/12/2015,398871.12,133434.18,conventional,2015,WestTexNewMexico
29/11/2015,335446.83,103635.94,conventional,2015,WestTexNewMexico
22/11/2015,403133.14,122078.09,conventional,2015,WestTexNewMexico
15/11/2015,483180.55,155778.7,conventional,2015,WestTexNewMexico
8/11/2015,445281.03,123745.68,conventional,2015,WestTexNewMexico
1/11/2015,350881.82,131576.51,conventional,2015,WestTexNewMexico
25/10/2015,363487.08,166607.85,conventional,2015,WestTexNewMexico
18/10/2015,409639.87,177573.02,conventional,2015,WestTexNewMexico
11/10/2015,268061.13,258518.68,conventional,2015,WestTexNewMexico
4/10/2015,240183.49,317701.12,conventional,2015,WestTexNewMexico
27/9/2015,255897.91,376232.89,conventional,2015,WestTexNewMexico
20/9/2015,289135.19,352998.81,conventional,2015,WestTexNewMexico
13/9/2015,341728.32,330566.17,conventional,2015,WestTexNewMexico
6/9/2015,487551.38,183612.44,conventional,2015,WestTexNewMexico
30/8/2015,518203.31,136374.37,conventional,2015,WestTexNewMexico
23/8/2015,535570.33,100108.86,conventional,2015,WestTexNewMexico
16/8/2015,489076.9,154805.84,conventional,2015,WestTexNewMexico
9/8/2015,576883.27,154758.26,conventional,2015,WestTexNewMexico
2/8/2015,573107.42,94633.45,conventional,2015,WestTexNewMexico
26/7/2015,542663.64,96112.02,conventional,2015,WestTexNewMexico
19/7/2015,552839.76,101243.9,conventional,2015,WestTexNewMexico
12/7/2015,515150.21,100148.7,conventional,2015,WestTexNewMexico
5/7/2015,606650.91,123465.83,conventional,2015,WestTexNewMexico
28/6/2015,670425.34,108019.8,conventional,2015,WestTexNewMexico
21/6/2015,601318.24,158997.23,conventional,2015,WestTexNewMexico
14/6/2015,651120.92,202731.92,conventional,2015,WestTexNewMexico
7/6/2015,750594.5,152736.51,conventional,2015,WestTexNewMexico
31/5/2015,626724.73,124037.26,conventional,2015,WestTexNewMexico
24/5/2015,692900.55,107964.22,conventional,2015,WestTexNewMexico
17/5/2015,721087.66,112070.95,conventional,2015,WestTexNewMexico
10/5/2015,774232.7,128168.65,conventional,2015,WestTexNewMexico
3/5/2015,677575.96,166456.05,conventional,2015,WestTexNewMexico
26/4/2015,596342.41,174560.73,conventional,2015,WestTexNewMexico
19/4/2015,687794.59,154971.84,conventional,2015,WestTexNewMexico
12/4/2015,564694.43,167105.74,conventional,2015,WestTexNewMexico
5/4/2015,660961.68,163481.6,conventional,2015,WestTexNewMexico
29/3/2015,595240.91,199938.3,conventional,2015,WestTexNewMexico
22/3/2015,489678.55,157679.62,conventional,2015,WestTexNewMexico
15/3/2015,610496.24,115089.7,conventional,2015,WestTexNewMexico
8/3/2015,568182.3,137012.17,conventional,2015,WestTexNewMexico
1/3/2015,439115.27,167245.85,conventional,2015,WestTexNewMexico
22/2/2015,455087.17,121269.48,conventional,2015,WestTexNewMexico
15/2/2015,520464.29,133695.54,conventional,2015,WestTexNewMexico
8/2/2015,539280.41,175207.31,conventional,2015,WestTexNewMexico
1/2/2015,611270.39,205181.23,conventional,2015,WestTexNewMexico
25/1/2015,519142.82,124248.86,conventional,2015,WestTexNewMexico
18/1/2015,516446.41,128438.87,conventional,2015,WestTexNewMexico
11/1/2015,347125.63,129717.42,conventional,2015,WestTexNewMexico
4/1/2015,426878.87,147958.43,conventional,2015,WestTexNewMexico
25/12/2016,3202.39,58280.33,conventional,2016,Albany
18/12/2016,3345.36,55949.79,conventional,2016,Albany
11/12/2016,2323.39,56545.79,conventional,2016,Albany
4/12/2016,6530.78,99746.05,conventional,2016,Albany
27/11/2016,2793.99,47106.18,conventional,2016,Albany
20/11/2016,3675.63,56898.54,conventional,2016,Albany
13/11/2016,3523.63,49837.68,conventional,2016,Albany
6/11/2016,3212.04,43024.32,conventional,2016,Albany
30/10/2016,3187.14,45898.52,conventional,2016,Albany
23/10/2016,4222.93,77537.36,conventional,2016,Albany
16/10/2016,4027.42,54186.55,conventional,2016,Albany
9/10/2016,3641.46,87174.41,conventional,2016,Albany
2/10/2016,4109.22,57515.76,conventional,2016,Albany
25/9/2016,7658.55,79425.81,conventional,2016,Albany
18/9/2016,6624.37,63384.56,conventional,2016,Albany
11/9/2016,6258.88,63511.85,conventional,2016,Albany
4/9/2016,14741.13,64966.75,conventional,2016,Albany
28/8/2016,34912.97,94928.79,conventional,2016,Albany
21/8/2016,14520.36,63416.88,conventional,2016,Albany
14/8/2016,24000.62,72970.23,conventional,2016,Albany
7/8/2016,14670.87,69054.28,conventional,2016,Albany
31/7/2016,9293.65,96915.41,conventional,2016,Albany
24/7/2016,11580.64,65195.63,conventional,2016,Albany
17/7/2016,9273.69,64260.69,conventional,2016,Albany
10/7/2016,20970.24,96581.82,conventional,2016,Albany
3/7/2016,8373.77,82122.04,conventional,2016,Albany
26/6/2016,7923.01,106656.84,conventional,2016,Albany
19/6/2016,6766.63,85374.27,conventional,2016,Albany
12/6/2016,7531.24,83771.34,conventional,2016,Albany
5/6/2016,4288.46,92055.75,conventional,2016,Albany
29/5/2016,2580.77,104876.94,conventional,2016,Albany
22/5/2016,929.07,74678.36,conventional,2016,Albany
15/5/2016,901.65,75847.91,conventional,2016,Albany
8/5/2016,1041.95,96137.78,conventional,2016,Albany
1/5/2016,884.01,163570.47,conventional,2016,Albany
24/4/2016,954.6,87571.23,conventional,2016,Albany
17/4/2016,898.63,70042.6,conventional,2016,Albany
10/4/2016,972.15,56128.98,conventional,2016,Albany
3/4/2016,676.27,70459.66,conventional,2016,Albany
27/3/2016,808.5,78146.18,conventional,2016,Albany
20/3/2016,764.97,97082.4,conventional,2016,Albany
13/3/2016,847.64,96117.13,conventional,2016,Albany
6/3/2016,972.34,74693.31,conventional,2016,Albany
28/2/2016,805.41,72159.95,conventional,2016,Albany
21/2/2016,869.16,84484.99,conventional,2016,Albany
14/2/2016,1640.86,77133.01,conventional,2016,Albany
7/2/2016,2031.67,157271.87,conventional,2016,Albany
31/1/2016,1386.24,79881.67,conventional,2016,Albany
24/1/2016,545.37,70802.56,conventional,2016,Albany
17/1/2016,1202.52,100613.46,conventional,2016,Albany
10/1/2016,848.19,66696.97,conventional,2016,Albany
3/1/2016,939.71,139735.9,conventional,2016,Albany
25/12/2016,205855.78,86015.43,conventional,2016,Atlanta
18/12/2016,191753.03,80565.05,conventional,2016,Atlanta
11/12/2016,186343.72,56200.04,conventional,2016,Atlanta
4/12/2016,210602.15,93414.72,conventional,2016,Atlanta
27/11/2016,161631.62,55595.26,conventional,2016,Atlanta
20/11/2016,189206.59,58005.57,conventional,2016,Atlanta
13/11/2016,185966.29,63348.63,conventional,2016,Atlanta
6/11/2016,167083.47,65207.61,conventional,2016,Atlanta
30/10/2016,162367.8,69366.17,conventional,2016,Atlanta
23/10/2016,171215.14,67824.33,conventional,2016,Atlanta
16/10/2016,188793.29,82089.21,conventional,2016,Atlanta
9/10/2016,187260.61,69425.23,conventional,2016,Atlanta
2/10/2016,182418.33,69411.24,conventional,2016,Atlanta
25/9/2016,174532.18,77098.81,conventional,2016,Atlanta
18/9/2016,233800.98,70931.17,conventional,2016,Atlanta
11/9/2016,286405.76,54347.66,conventional,2016,Atlanta
4/9/2016,356593.2,55475.65,conventional,2016,Atlanta
28/8/2016,294240.79,42109.47,conventional,2016,Atlanta
21/8/2016,293240.47,48349.86,conventional,2016,Atlanta
14/8/2016,362923.69,60912.98,conventional,2016,Atlanta
7/8/2016,252171.77,63197.28,conventional,2016,Atlanta
31/7/2016,232640.52,76301.71,conventional,2016,Atlanta
24/7/2016,215522.82,92726.36,conventional,2016,Atlanta
17/7/2016,202638.65,82942.03,conventional,2016,Atlanta
10/7/2016,240109.35,95457.09,conventional,2016,Atlanta
3/7/2016,310551.19,150339.87,conventional,2016,Atlanta
26/6/2016,272203.41,82764.12,conventional,2016,Atlanta
19/6/2016,361697.69,96388.12,conventional,2016,Atlanta
12/6/2016,313216.34,61563.67,conventional,2016,Atlanta
5/6/2016,341027.59,123405.98,conventional,2016,Atlanta
29/5/2016,267460.99,154238.9,conventional,2016,Atlanta
22/5/2016,206761.15,110884.32,conventional,2016,Atlanta
15/5/2016,292232.77,166131.16,conventional,2016,Atlanta
8/5/2016,199995.47,159036.97,conventional,2016,Atlanta
1/5/2016,241665.17,211776.98,conventional,2016,Atlanta
24/4/2016,233878.1,189043.44,conventional,2016,Atlanta
17/4/2016,190569.75,124409.16,conventional,2016,Atlanta
10/4/2016,258662.26,141605.69,conventional,2016,Atlanta
3/4/2016,253540.83,69327.44,conventional,2016,Atlanta
27/3/2016,286918.4,59289.93,conventional,2016,Atlanta
20/3/2016,323216.82,61127.51,conventional,2016,Atlanta
13/3/2016,336350.73,110105.53,conventional,2016,Atlanta
6/3/2016,299983.46,61770.01,conventional,2016,Atlanta
28/2/2016,325884.06,106311.73,conventional,2016,Atlanta
21/2/2016,270173.33,61591.16,conventional,2016,Atlanta
14/2/2016,313342.08,57925.31,conventional,2016,Atlanta
7/2/2016,415641.47,134517.41,conventional,2016,Atlanta
31/1/2016,290451.27,58974.21,conventional,2016,Atlanta
24/1/2016,318372.94,86816.97,conventional,2016,Atlanta
17/1/2016,308722.88,45915.91,conventional,2016,Atlanta
10/1/2016,377244.81,67316.04,conventional,2016,Atlanta
3/1/2016,350316.16,32958.06,conventional,2016,Atlanta
25/12/2016,50818.61,344699.92,conventional,2016,BaltimoreWashington
18/12/2016,57866.09,487109.62,conventional,2016,BaltimoreWashington
11/12/2016,49240.17,375437.86,conventional,2016,BaltimoreWashington
4/12/2016,52095.95,345132.36,conventional,2016,BaltimoreWashington
27/11/2016,46243.14,336731.88,conventional,2016,BaltimoreWashington
20/11/2016,51078.68,309529.29,conventional,2016,BaltimoreWashington
13/11/2016,64630.53,311687.85,conventional,2016,BaltimoreWashington
6/11/2016,61458.87,284547.34,conventional,2016,BaltimoreWashington
30/10/2016,58412.45,304616.52,conventional,2016,BaltimoreWashington
23/10/2016,56864.06,336433.69,conventional,2016,BaltimoreWashington
16/10/2016,63424.01,363924.96,conventional,2016,BaltimoreWashington
9/10/2016,72775.7,395481.19,conventional,2016,BaltimoreWashington
2/10/2016,78716.77,381624.67,conventional,2016,BaltimoreWashington
25/9/2016,129774.3,347949.15,conventional,2016,BaltimoreWashington
18/9/2016,151204.91,367425.65,conventional,2016,BaltimoreWashington
11/9/2016,202958.24,494756.39,conventional,2016,BaltimoreWashington
4/9/2016,97714.06,442803.33,conventional,2016,BaltimoreWashington
